name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[1-l_shipmode-eq-cpu-CDictionaryEncoding-mask],l_shipmode,cpu,,eq,True,1,CDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,6001215,6001215,8,48009720,,,0.0021842638961970806,0.005658677080646157,0.0022459009701856964,0.00019712532814719326,0.0022320349235087633,2.194929402321577e-05,3;10,445.2556071149111,447,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[8-l_shipmode-eq-cuda-DictionaryEncoding-index],l_shipmode,cuda,,eq,False,8,DictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,47989007,6856658,8,383912056,,,0.002203230978921056,0.026850518072023988,0.0025164866245621,0.0012743120972084276,0.0024144018534570932,3.2839132472872734e-05,3;32,397.3794218652016,377,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[7-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-index],l_shipmode,cuda,,eq,False,7,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,41995307,6000820,8,335962456,,,0.002234129933640361,0.002429358894005418,0.0023433002967650483,1.4567213626275904e-05,0.002340435399673879,7.474329322576523e-06,64;68,426.74854835315426,524,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[5-l_shipmode-eq-cuda-CDictionaryEncoding-index],l_shipmode,cuda,,eq,False,5,CDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,29999795,4288377,8,239998360,,,0.0022656191140413284,0.0024693459272384644,0.0022875550834160797,1.5376210853112358e-05,0.0022836439311504364,8.901755791157484e-06,56;49,437.1479433433654,439,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[8-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-index],l_shipmode,cuda,,eq,False,8,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,47989007,6856658,8,383912056,,,0.0022687148302793503,0.0024658991023898125,0.002398671006570415,1.4110977219341766e-05,0.002396126976236701,7.840106263756752e-06,54;50,416.8975225284377,480,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.9-l_shipmode-eq-cpu-UnsortedCDictionaryEncoding-mask],l_shipmode,cpu,,eq,True,0.9,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,5400556,5400556,8,43204448,,,0.00229580607265234,0.0061634748708456755,0.002693559472221708,0.0003344534810304496,0.002760433009825647,0.0005116262473165989,70;2,371.2559571499558,344,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.5-l_shipmode-eq-cpu-UnsortedCDictionaryEncoding-index],l_shipmode,cpu,,eq,False,0.5,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,2999671,428359,8,23997368,,,0.0023153729271143675,0.00617605890147388,0.0026148861289605535,0.0002331879203030225,0.0026715591084212065,0.00023476977366954088,67;1,382.42583067948397,391,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[1-l_shipmode-eq-cpu-UnsortedDictionaryEncoding-mask],l_shipmode,cpu,,eq,True,1,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,6001215,6001215,8,48009720,,,0.0023404110688716173,0.006822385126724839,0.0027070647718714655,0.0003423133267521152,0.002672831993550062,0.0005463477573357522,37;1,369.4037949851763,401,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[8-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index],l_shipmode,cuda,,eq,False,8,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,47989007,6856658,8,383912056,,,0.0023653078824281693,0.0024802249390631914,0.0024028049707761692,1.3667879097268459e-05,0.0023988408502191305,1.003581564873457e-05,71;46,416.1802610542185,427,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.7-l_shipmode-eq-cpu-DictionaryEncoding-index],l_shipmode,cpu,,eq,False,0.7000000000000001,DictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,4200337,599226,8,33602696,,,0.0024012569338083267,0.004004999063909054,0.002511855227371248,0.00013987048038297163,0.002476513967849314,0.00010757381096482277,38;20,398.11211613757615,390,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.3-l_shipmode-eq-cpu-CPlainEncoding-mask],l_shipmode,cpu,,eq,True,0.30000000000000004,CPlainEncoding,l_shipmode,FilterScan,Eq,TRUCK,1800093,1800093,7,12600651,,,0.0024262540973722935,0.006097530014812946,0.0025298023835529345,0.00023860887862926764,0.0025036450242623687,6.819888949394226e-05,3;17,395.2877926360273,370,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[9-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index],l_shipmode,cuda,,eq,False,9,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,53986608,7710894,8,431892864,,,0.002427546074613929,0.0028823590837419033,0.0026652814789966074,0.00014534058968164503,0.0027480139397084713,0.0002981133875437081,173;0,375.19489325250095,413,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[9-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-index],l_shipmode,cuda,,eq,False,9,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,53986608,7710894,8,431892864,,,0.0024466421455144882,0.0028987398836761713,0.0026712974052358145,0.00014137068104754525,0.002747272839769721,0.0002824830589815974,187;0,374.34993125062493,453,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[1-l_shipmode-eq-cpu-UnsortedCDictionaryEncoding-mask],l_shipmode,cpu,,eq,True,1,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,6001215,6001215,8,48009720,,,0.002488723024725914,0.005851011956110597,0.002934014384728476,0.0003486425008697916,0.002999115502461791,0.0005335421301424503,84;2,340.8299581641429,338,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index],l_shipmode,cuda,,eq,False,10,UnsortedCDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,8,479888416,,,0.00254119117744267,0.0029332060366868973,0.0027564416293519296,3.336169345689262e-05,0.0027552780229598284,3.315520007163286e-05,80;20,362.7865685061183,393,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.6-l_shipmode-eq-cpu-UnsortedDictionaryEncoding-index],l_shipmode,cpu,,eq,False,0.6,UnsortedDictionaryEncoding,l_shipmode,FilterScan,Eq,TRUCK,3601036,513676,8,28808288,,,0.002590626012533903,0.006721123121678829,0.0029932532990642356,0.0002477840440787635,0.002995889401063323,8.705444633960724e-05,21;33,334.0846564213675,320,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[0.9-l_shipmode-eq-cuda-CPlainEncoding-index],l_shipmode,cuda,,eq,False,0.9,CPlainEncoding,l_shipmode,FilterScan,Eq,TRUCK,5400556,771329,7,37803892,,,0.00260007381439209,0.0028184980619698763,0.002665287379315846,1.5613072813227027e-05,0.002663543913513422,1.0527204722166061e-05,25;15,375.1940626592734,451,1
