name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[160-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,160,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,960017389,960017389,7,6720121723,,,0.006668332999652193,0.00669052500052203,0.006672612933307391,3.5337743244010663e-06,0.006671853000170813,2.4239998310804367e-06,13;8,149.8663282277837,150,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[200-l_shipmode-eq-cuda-CPlainEncoding-mask-compile],l_shipmode,cuda,,eq,True,200,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,1200018434,1200018434,7,8400129038,,,0.00728957100000116,0.007333014000323601,0.007300684839394613,5.8464203620253665e-06,0.007300289999875531,6.520249371533282e-06,28;4,136.97345139513268,137,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,30,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.007762637999803701,0.008264391000011528,0.007774758790727119,4.604438489621649e-05,0.007769331999952556,4.002250989287859e-06,2;3,128.62135365442984,129,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.010328606000257423,0.011917209999410261,0.010351430814460907,0.00016067569088146547,0.010334567999962019,3.933000016331789e-06,1;6,96.60500252805672,97,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,20,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.01052566099951946,0.01210782299949642,0.01076032686908201,0.0004770765405342546,0.010587167500034411,5.121700041854638e-05,11;12,92.93397980997509,84,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,20,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.010552069999903324,0.011273559999608551,0.010611638252693841,7.770462638850804e-05,0.01059852900016267,4.975875026502763e-05,3;3,94.2361562076565,95,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,50,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,7,2100040677,,,0.012888903999737522,0.012964757999725407,0.012898078884634928,1.0004209825436749e-05,0.012896599000214337,4.247000106261112e-06,3;3,77.53092603513754,78,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[60-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,60,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,360011594,360011594,7,2520081158,,,0.015430487000230642,0.015451477000169689,0.015441320738556476,3.967763070456543e-06,0.015441096999893489,4.518750074566924e-06,18;4,64.7612996926508,65,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,30,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,179998372,25714961,7,1259988604,,,0.015641076000065368,0.015872054000283242,0.015743258508767833,5.653739138158436e-05,0.015737378999801876,8.250925020547584e-05,20;0,63.5192517129204,57,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,30,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,179998372,25714961,7,1259988604,,,0.01565733699953853,0.015875790999416495,0.015754620874886882,6.24601111809445e-05,0.015733947500393697,0.00011060999986511888,22;0,63.473441090163966,64,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[70-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,70,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,420017438,420017438,7,2940122066,,,0.01798405199951958,0.018047360999844386,0.017990485732200665,8.286643979058864e-06,0.017989466499784612,4.382499810162699e-06,1;1,55.58493610931961,56,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[80-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,80,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,480025129,480025129,7,3360175903,,,0.020508921000327973,0.020527958000457147,0.02051738087759856,4.144274502228067e-06,0.020516917000350077,5.706250476578134e-06,12;0,48.73916441702495,49,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,40,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,34285834,7,1680086030,,,0.02073407900024904,0.02275809900038439,0.020907190163319572,0.000276717683259985,0.020858134999798494,9.088975002669031e-05,1;1,47.830434993337406,49,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,40,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,34285834,7,1680086030,,,0.020740281000144023,0.02106143999935739,0.020844074061215554,5.4676607124063496e-05,0.020835712000007334,5.6509249816372176e-05,12;2,47.975266114636106,49,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[90-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,90,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,540030432,540030432,7,3780213024,,,0.023147678999521304,0.023167846999967878,0.023153900386370715,4.020238601732468e-06,0.023153374499543133,4.909999915980734e-06,12;1,43.18926760990295,44,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[100-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,100,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,600037902,600037902,7,4200265314,,,0.025607475000470004,0.025708125999699405,0.025617487975068798,1.57808474849094e-05,0.025614418999793998,6.416999440261861e-06,2;2,39.03583368413055,40,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,50,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,300005811,42860498,7,2100040677,,,0.02578945100049168,0.026084520999575034,0.025926164538456458,7.579874173593131e-05,0.025923175000571064,0.00012453100021048158,12;0,38.57107357768609,39,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,50,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,300005811,42860498,7,2100040677,,,0.025803786999858858,0.026570592999632936,0.025974958076916757,0.00012198405453293206,0.025940497999727086,0.00011162149985466385,5;1,38.49861844006874,39,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[110-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,110,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,660030653,660030653,7,4620214571,,,0.028156471999864152,0.028252394000446657,0.028167556138997598,1.5141353448502353e-05,0.028165628999886394,7.399500191240804e-06,1;1,35.50183747093038,36,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[120-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,120,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,720040849,720040849,7,5040285943,,,0.030710908999935782,0.031176170999970054,0.03073220118185969,7.98423733689922e-05,0.030717691999598173,7.679250302317087e-06,1;1,32.53915962876979,33,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[60-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,60,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,360011594,51427149,7,2520081158,,,0.03086283600077877,0.032088121000015235,0.031045592242414634,0.0002759693405118584,0.030954400000155147,0.00013045724949733994,3;4,32.210691688264696,33,1
