name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index-eager],l_shipmode,cuda,,eq,False,10,UnsortedCDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,7,419902364,,,0.0015130909159779549,0.0027997931465506554,0.0015537915241908861,5.6141074201210575e-05,0.001544940983876586,3.1034054700285196e-05,22;22,643.5869834730468,649,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index-compile],l_shipmode,cuda,,eq,False,10,UnsortedCDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,7,419902364,,,0.0015247529372572899,0.001712349010631442,0.001563123563806025,2.7845367857956385e-05,0.001556748989969492,3.126915544271469e-05,130;24,639.7446901543188,650,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,30,UnsortedDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.0015577459707856178,0.0036827169824391603,0.0015659051770765724,8.412134091661128e-05,0.0015614228323101997,2.426502760499716e-06,2;43,638.6082724797711,641,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,30,UnsortedDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.0015663120429962873,0.0017507020384073257,0.0015732754119261866,1.0687665770009704e-05,0.0015714920591562986,2.6051420718431473e-06,17;65,635.6166202176158,636,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-CDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,20,CDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,119994608,119994608,7,839962256,,,0.001661181915551424,0.004853731021285057,0.0017018539768954117,0.00013123497024673588,0.0016921204514801502,1.4157500118017197e-05,6;51,587.5944784782528,600,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-CDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,20,CDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,119994608,119994608,7,839962256,,,0.001692931866273284,0.0019230290781706572,0.0017160413906711972,2.701849938964093e-05,0.0017103450372815132,1.2233853340148926e-05,34;49,582.736526890455,594,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,30,UnsortedCDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.0017696069553494453,0.0019582659006118774,0.0017855569568887195,1.9699723833120885e-05,0.0017827030969783664,5.922047421336174e-06,17;34,560.0493426669909,566,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,30,UnsortedCDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.001784977037459612,0.0049718040972948074,0.0018028229078254703,0.0001350059355016066,0.001794175012037158,5.124660674482584e-06,6;47,554.6856519624439,561,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-DictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,DictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0018342998810112476,0.0020052450709044933,0.0018445178370820273,1.2391103126611175e-05,0.0018426859751343727,3.677851054817438e-06,17;43,542.1471020209652,545,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-DictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,40,DictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0018472550436854362,0.002015545032918453,0.0018559967779933854,1.5405787635436265e-05,0.0018537425203248858,3.721565008163452e-06,10;36,538.7940387920027,540,1
