name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-DictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,DictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,8,1920098320,,,0.0018417651299387217,0.0030275548342615366,0.0018521579373524993,5.1276545458489874e-05,0.001848618034273386,3.4020631574094296e-06,3;35,539.910760218113,543,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-DictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,40,DictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,8,1920098320,,,0.0018530050292611122,0.0018981718458235264,0.001860397826821469,4.891979247135061e-06,0.0018594081047922373,3.736990038305521e-06,70;28,537.5194410480054,539,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-CDictionaryEncoding-index-eager],l_shipmode,cuda,,eq,False,10,CDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,8,479888416,,,0.001999062951654196,0.0023970291949808598,0.002042614975445239,3.234675748243218e-05,0.00203441537450999,3.1785923056304455e-05,72;17,489.56852467118784,504,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-CDictionaryEncoding-index-compile],l_shipmode,cuda,,eq,False,10,CDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,8,479888416,,,0.0020093130879104137,0.005241065053269267,0.0020557741274336776,0.00014492995429980616,0.0020455019548535347,2.540490822866559e-05,3;10,486.43476277637,499,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,UnsortedDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,8,1920098320,,,0.002033898839727044,0.0021841449197381735,0.002038861216496434,7.049431403051639e-06,0.0020381775684654713,2.189306542277336e-06,9;30,490.4698720584786,492,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,40,UnsortedDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,8,1920098320,,,0.0020441790111362934,0.004446126986294985,0.0020550968880614683,0.00010952353938709902,0.0020488579757511616,2.2592139430344105e-06,2;45,486.5950631375244,489,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,30,CDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,8,1439986976,,,0.0021035620011389256,0.002300836145877838,0.002141876656954226,1.2182571806525573e-05,0.002139087999239564,6.620306521654129e-06,32;31,466.88029245438065,475,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,30,CDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,8,1439986976,,,0.002138487994670868,0.0057474959176033735,0.002163415570169497,0.00016626642486707212,0.002153686946257949,7.732596714049578e-06,2;19,462.2320435281203,469,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-DictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,50,DictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,8,2400046488,,,0.0022540257778018713,0.0027987100183963776,0.002265708396972302,2.7502072586623963e-05,0.0022633241023868322,4.101020749658346e-06,3;13,441.3630639036842,443,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,UnsortedCDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,8,1920098320,,,0.0022577240597456694,0.005022309022024274,0.0022743043172305647,0.0001310969510479484,0.002266580006107688,5.125009920448065e-06,1;25,439.6948958957729,443,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-DictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,50,DictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,8,2400046488,,,0.002265850082039833,0.002427835948765278,0.0022754144338498106,1.0645103482752505e-05,0.0022742359433323145,4.410685505717993e-06,4;11,439.48037997987194,441,1
