name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.004176324000582099,0.0831799179995869,0.009542916831148128,0.017612672227331955,0.004906899999696179,0.00042989350095012924,15;19,104.78976372674599,225,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,CDictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,100000000,20,2000000000,,,0.0041825360003713286,0.005048429000453325,0.004231607909431708,5.529804999168943e-05,0.004227751000144053,1.4009499864187092e-05,3;6,236.31679054458922,243,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-CDictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,CDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.00419058099942049,0.006225932000234025,0.004282208080807554,0.000159880961536218,0.004246496999257943,4.8659251206117915e-05,20;26,233.52438301209696,235,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,CDictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,100000000,20,2000000000,,,0.004225136000968632,0.005944869999439106,0.004293914136809705,0.00011008615122947919,0.004286688499632874,2.2013000489096157e-05,1;8,232.88774953077672,234,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cuda-CPlainEncoding-mask-compile],cuda,,20,prefix,True,0.15,CPlainEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.004262377000486595,0.005723558999306988,0.0042734692808772574,9.656052241288972e-05,0.004265442999894731,2.4770001800789032e-06,2;12,234.00191607197422,235,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-CPlainEncoding-mask-eager],cpu,,20,eq,True,0.15,CPlainEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.004270342999006971,0.007154064998758258,0.004459004876737804,0.00023298547507426222,0.004411881000123685,0.00014519825026582112,13;13,224.26528511258263,219,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-CPlainEncoding-mask-compile],cpu,,20,eq,True,0.15,CPlainEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.0042998289991373895,0.009231285999703687,0.00450665395930208,0.00039390012521463107,0.004442530000233091,0.0001290904997404141,5;12,221.8941167949945,221,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-CDictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,CDictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.00453766899954644,0.00522759799969208,0.004638323305947754,7.671436688543508e-05,0.004621858999598771,5.320750051396317e-05,23;17,215.59514808243168,219,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-CDictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,CDictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.00463148699964222,0.008126138000079663,0.00478765739998232,0.00033701690928359215,0.004739912999866647,5.552500078920275e-05,4;12,208.87041750391182,215,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,UnsortedCDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.0046633380006824154,0.019057378000070457,0.005527679786448895,0.00166983068057696,0.005341158999726758,0.0005031840000810917,4;5,180.90772957787817,192,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.004701178999312106,0.006335100000796956,0.0054643143487341245,0.000302008574858804,0.005511167000804562,0.00039234249879882555,51;2,183.00557694519574,195,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-PlainEncoding-index-eager],cuda,,20,prefix,False,0.15,PlainEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.0048140849994524615,0.004909745999611914,0.004834066516811007,1.6037844845004847e-05,0.004830083998967893,1.96377491192834e-05,43;7,206.86517169807,207,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-CPlainEncoding-index-compile],cpu,,20,prefix,False,0.15,CPlainEncoding,True,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.005092311999760568,0.008024807000765577,0.00551049713865921,0.0002958818186672817,0.0054908285001147306,0.00036936200012860354,39;4,181.47183000685047,202,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CPlainEncoding-index-eager],cuda,,20,prefix,False,0.15,CPlainEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.005202951999308425,0.0052953779995732475,0.0052272811614481425,1.7311680202806743e-05,0.005221897999945213,2.561349992902251e-05,46;4,191.30403915808589,192,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,prefix,False,0.15,CPlainEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.005222669000431779,0.005340822999642114,0.005250626230384671,1.989763538928381e-05,0.005245904001640156,2.2492250081995735e-05,35;8,190.45347280923062,191,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-CPlainEncoding-index-eager],cpu,,20,prefix,False,0.15,CPlainEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.005343238999557798,0.008718854000107967,0.005602379245563136,0.0002758394595719415,0.005571231000430998,0.0001376962509311852,3;3,178.49559199191322,171,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,CDictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.005344921999494545,0.007242130999657093,0.005395527806328682,0.00013555835451164094,0.005385067999668536,2.2773249384044902e-05,1;4,185.33867971675548,191,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,CDictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.005361472998629324,0.006782598999052425,0.005439334456468714,0.00010354453282894959,0.005429346999335394,2.8945501071575563e-05,2;13,183.84602160485878,184,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-CPlainEncoding-index-eager],cuda,,20,lt,False,0.15,CPlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.005484916999193956,0.0056763900010992074,0.005551269618764655,2.5169949393336204e-05,0.005548716999328462,3.1991000923881074e-05,48;3,180.13897156422635,181,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,lt,False,0.15,CPlainEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.005508771999302553,0.006674072999885539,0.005580908688938911,0.0001064980504837976,0.0055668264994892525,2.9877000088163186e-05,4;8,179.18229014962228,180,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-PlainEncoding-mask-eager],cuda,,20,lt,True,0.15,PlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.005528439000045182,0.005539681000300334,0.005532383944740591,1.6088262396782887e-06,0.005532045999643742,1.4877491594234016e-06,42;11,180.75390464370403,181,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,UnsortedCDictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.005579476001003059,0.00813134700001683,0.006375005115235884,0.00034353283863067864,0.0063391269995918265,0.00034564774796308484,44;7,156.86261923305116,165,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-PlainEncoding-index-eager],cuda,,20,lt,False,0.15,PlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.0056057959991449025,0.007065225001497311,0.005891285366090761,0.0005136423467088039,0.0056597584998598904,1.8836999515770003e-05,24;27,169.74224432512307,142,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.005727235000449582,0.008894585000234656,0.0063801881046470195,0.00033392933238419467,0.006377059000442387,0.00027836299977934686,29;8,156.73519081226596,153,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-PlainEncoding-mask-compile],cuda,,20,lt,True,0.15,PlainEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,100000000,20,2000000000,,,0.00574433899964788,0.006969244001084007,0.005754038379386291,9.269617256440319e-05,0.005746478500441299,1.10300061351154e-06,1;20,173.79098540296096,174,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-PlainEncoding-mask-eager],cpu,,20,eq,True,0.15,PlainEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.005959457999779261,0.007938994000141975,0.006189115038535256,0.00020801060918813072,0.006146753499706392,0.00016379999942728318,24;7,161.57398816691966,156,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-PlainEncoding-index-eager],cpu,,20,eq,False,0.15,PlainEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.006439569000576739,0.007020250999630662,0.006632571526528122,0.00017522100979700845,0.006589423999685096,0.0001671822501521092,5;2,150.77108418662752,19,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,UnsortedDictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.006521986000734614,0.006962079000004451,0.006534804045835687,3.675461251828006e-05,0.006530841001222143,5.677749413735e-06,2;5,153.02677677645917,153,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-UnsortedCDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,UnsortedCDictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.0065233870009251405,0.0066324550007266225,0.006535180300667051,1.3101808403990396e-05,0.006533115998536232,6.138750450190855e-06,5;5,153.01796645119788,153,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,UnsortedDictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.0065241080010309815,0.007260846999997739,0.006538991712409816,6.530470539829079e-05,0.006531643000926124,5.463501111080404e-06,2;4,152.9287761754128,153,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,UnsortedDictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.006524217998958193,0.007907051998699899,0.0065399997532619054,0.00011093891103902555,0.006530625499181042,5.268999302643351e-06,1;1,152.90520454549522,154,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.006524328999148565,0.006754075000571902,0.006537871857018489,2.8646877040027916e-05,0.006532223500471446,5.1390015869401395e-06,6;17,152.95497095534034,154,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-UnsortedCDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,UnsortedCDictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.0065276750010525575,0.007318285001019831,0.006541283281050258,6.338980318723752e-05,0.006535780999911367,4.947499746776884e-06,1;3,152.87520155210913,153,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-DictionaryEncoding-index-eager],cpu,,20,eq,False,0.15,DictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.006609129999560537,0.009599982999134227,0.006907024710555656,0.0003438015624437592,0.006851914499748091,0.00018136849939764943,9;9,144.78013933723886,152,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,DictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.006635689000177081,0.007602604999192408,0.006661760821186922,9.255657195637025e-05,0.006643414999416564,1.870024925665348e-05,2;13,150.11046281031605,151,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,DictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.006637544000113849,0.0077421700007107574,0.006652865642319365,8.932870386518185e-05,0.006645158000537776,4.3160007408005185e-06,1;4,150.3111672117541,151,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,DictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.006640420000621816,0.008923691000745748,0.006681964894102706,0.00026103761708123625,0.006646521000220673,5.565750598179875e-06,3;8,149.65657794499472,151,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-DictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,DictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.006668011001238483,0.009491869001067244,0.006887040837805339,0.000355026371468944,0.006805486498706159,0.00017326900069747353,8;8,145.20024253532165,148,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-PlainEncoding-index-compile],cuda,,20,lt,False,0.15,PlainEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.006808678999732365,0.008576343001550413,0.006895681034259487,0.00014159907909894244,0.006880204499793763,1.7864000255940482e-05,1;13,145.01830856615135,146,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-DictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,DictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.006856710000647581,0.009285849000661983,0.007117710482530415,0.000252327799541467,0.007064733999868622,0.00017835075004768441,12;8,140.4946158535645,143,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-DictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,DictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.006911091999427299,0.009101519000978442,0.00712962139008828,0.000251307190142251,0.007057851000354276,0.0001629632502044842,13;13,140.25990235473327,141,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,DictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.006912824999744771,0.008422580000114976,0.0070199633775662774,0.00013147267269735717,0.0070011930001783185,4.866800054514897e-05,10;12,142.4508855980223,143,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-DictionaryEncoding-mask-compile],cpu,,20,prefix,True,0.15,DictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.00697681699966779,0.008451654999589664,0.007180357143814611,0.00021697685234127248,0.007099279999238206,0.0002043725007752073,19;7,139.26883857879298,139,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-DictionaryEncoding-mask-eager],cuda,,20,eq,True,0.15,DictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.007049294999887934,0.007070916000884608,0.0070588202252367125,4.031380140381356e-06,0.007058447499730391,4.930001523462124e-06,41;5,141.66673297965534,142,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,CDictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.007061768001221935,0.008267146000434877,0.007099626225373842,0.00017065410181356345,0.007073956499880296,8.03600050858222e-06,3;5,140.8524855049455,142,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,DictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.007152221000069403,0.008493465000356082,0.007171841728618997,0.00011259688575515114,0.007162214499658148,5.751500793849118e-06,1;5,139.43419805397173,140,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-index-compile],cpu,,20,prefix,False,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.007194059999164892,0.009766369001226849,0.008036530879981001,0.0004964577023685683,0.00811044799957017,0.000770138750795013,39;2,124.43179960783826,125,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-CDictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,CDictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.007197685999926762,0.009172783999019885,0.007322968028633373,0.00023946578477726993,0.007286018999366206,6.506400040962035e-05,3;6,136.55665245156368,140,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-index-eager],cpu,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.007222223001008388,0.01035867300015525,0.008068096822048034,0.0004817889477822659,0.008151711000209616,0.0006619270006922306,34;1,123.9449676988577,118,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-index-eager],cpu,,20,prefix,False,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.007225589000881882,0.012777822999851196,0.008196008048821014,0.0005858287229782224,0.008224294999308768,0.0005023030012125673,17;2,122.0106171252295,123,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-index-eager],cpu,,20,eq,False,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.007287937000000966,0.01073202199950174,0.008136098734397024,0.00045344411971079174,0.008181422999768984,0.0004919375005556503,25;2,122.90902957854914,128,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-CDictionaryEncoding-mask-compile],cpu,,20,prefix,True,0.15,CDictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,10000000,20,200000000,,,0.007289851000678027,0.007504838999011554,0.0073732145294664354,3.59099067522238e-05,0.007371075500486768,5.272000089462381e-05,44;1,135.62605509490922,136,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-index-compile],cpu,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0011,FilterScan,Prefix,0kWTf,10000000,1499628,20,200000000,,,0.007314939000934828,0.011763800001062918,0.00820951517292778,0.0005574649806590915,0.00824713600013638,0.0005469627499223861,34;2,121.80987292619467,133,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.00732188199981465,0.009092611000596662,0.007962286507519359,0.00039551477610330296,0.007972361499923863,0.0006548530000145547,53;0,125.59206442215162,134,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,UnsortedDictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.007485141000870499,0.03898167999977886,0.008772373647471035,0.0031898740113625707,0.008424333500443026,0.0004815840002265759,2;3,113.99423236928439,122,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-CDictionaryEncoding-index-eager],cpu,,20,eq,False,0.15,CDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.007505530998969334,0.008738309001273592,0.00780813132816464,0.0002301787965175336,0.007749903999865637,0.00019171125040884363,24;14,128.07161636650616,131,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-PlainEncoding-mask-compile],cpu,,20,eq,True,0.15,PlainEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.007857650000005378,0.01016678100131685,0.007987601571383292,0.00021612580360278678,0.007955595499879564,7.214699871838093e-05,4;7,125.1940261495567,126,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-index-eager],cpu,,20,eq,False,0.15,UnsortedCDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.007902404000560637,0.012894225001218729,0.008858270760706196,0.00048490161659320676,0.008861633999913465,0.0004332297498876869,14;2,112.88885009429067,117,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,UnsortedDictionaryEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.00794780900105252,0.011237071001232835,0.008631504259945244,0.0003648393584545715,0.008633109000584227,0.0002641362502799893,26;12,115.85466100509619,127,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,UnsortedCDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.007971855000505457,0.01618107099966437,0.00898316043860273,0.0008080149422694745,0.008892386999832524,0.00046729700079595204,7;4,111.31939664605872,114,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-CDictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,CDictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.007981994000147097,0.019467336000161595,0.008399372920740418,0.0010806511916107184,0.008224003498980892,0.0001914730000862619,2;15,119.05650688883193,126,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-mask-eager],cuda,,20,prefix,True,0.15,UnsortedDictionaryEncoding,False,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.008096441999441595,0.009442665001188288,0.008113846895294926,0.00012160699402504222,0.008100394000393862,3.1810013751965016e-06,2;9,123.24610174489268,124,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-mask-eager],cuda,,20,eq,True,0.15,UnsortedDictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.00812528700043913,0.00907010900118621,0.008138504845561787,8.485880581876696e-05,0.008129493999149418,3.0285000320873223e-06,1;9,122.87269209470769,123,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,UnsortedDictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.00822604699897056,0.00827792600102839,0.008234221967257803,7.449012989965399e-06,0.008233025499976065,5.561001671594568e-06,14;6,121.4443822350619,122,1
