name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0007682680152356625,0.0037780290003865957,0.0007785161212888913,9.484609525331699e-05,0.0007741089793853462,2.3449683794751763e-06,3;94,1284.4949162316968,1277,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-UnsortedCDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0007685479940846562,0.002313108998350799,0.0007766785749745574,5.186783864452337e-05,0.0007744589820504189,3.066059434786439e-06,3;52,1287.5339068452588,1275,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0007690089987590909,0.003455185971688479,0.0007803109360526235,0.00010170465698749586,0.000773387961089611,2.247499651275575e-06,7;97,1281.5404139518055,1277,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0007696200045756996,0.0031544860103167593,0.0007774136106337548,6.712671661939218e-05,0.0007746699848212302,2.6725028874352574e-06,4;78,1286.3165582922977,1275,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-UnsortedCDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.0007696509710513055,0.0027682630461640656,0.0007782193473609803,5.666797351503528e-05,0.0007759419968351722,2.6799680199474096e-06,3;75,1284.9847583346523,1272,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.0007698510307818651,0.003733184013981372,0.0007777407486284355,8.30319342808568e-05,0.0007746089831925929,2.8199865482747555e-06,2;70,1285.7755000795883,1273,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,DictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0008748709806241095,0.006078774982597679,0.0008979794748661663,0.00020960486254749912,0.0008831959567032754,4.083020030520856e-06,7;86,1113.6111993529014,1121,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,DictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0008781459764577448,0.0054731660056859255,0.0008922490068793957,0.00014372789547865354,0.0008858859946485609,3.2050302252173424e-06,3;72,1120.7633657082554,1116,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-DictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,DictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.0008782459772191942,0.0030248999828472733,0.0008895650466659135,7.784209546430793e-05,0.0008854300249367952,3.9879814721643925e-06,5;61,1124.1448882776997,1118,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CPlainEncoding-mask-compile],cuda,,20,prefix,True,0.15,CPlainEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0009278409997932613,0.004497685004025698,0.0009479093143430698,0.00021074342375539254,0.0009322889964096248,2.2839667508378625e-06,6;54,1054.95323747613,1069,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CPlainEncoding-mask-compile],cuda,,20,eq,True,0.15,CPlainEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0015804879949428141,0.0037280639517121017,0.0016018062155469122,9.273254027489385e-05,0.0015963745245244354,6.451969966292381e-06,4;16,624.2952426417982,626,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CPlainEncoding-mask-compile],cuda,,20,lt,True,0.15,CPlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.0016109669813886285,0.0029985790024511516,0.0016396182051842919,5.964444877047538e-05,0.0016359040164388716,9.104449418373406e-06,3;16,609.8980828818015,607,1
